valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.462,1931,0.524,['Ð­Ñ€Ð¸Ñ… ÐœÐ°Ñ€Ð¸Ñ Ð ÐµÐ¼Ð°Ñ€Ðº'],0.712,204100,0.135,1,1KXrq7AyZVeo6QRA2WwCZf,0,6,0.252,-15.378,1,Ð§Ð°ÑÑ‚ÑŒ 3.11 - ÐžÐ±Ñ€Ð°Ñ‚Ð½Ñ‹Ð¹ Ð¿ÑƒÑ‚ÑŒ,0,1931,0.947,86.037
0.157,1931,0.979,['Umm Kulthum'],0.187,466387,0.111,0,1KxQrwWlYuDupWMVgvS6jG,0.333,8,0.141,-21.617,1,Talat Layaly Al Beaad,0,1/1/1931,0.0362,84.478
0.732,1932,0.942,"['Frankie Carle', 'Marjorie Hughes']",0.779,164160,0.247,0,4FmnUrA4cN7bsTuHNuEOqv,0.000578,10,0.153,-12.5,0,Little Jack Frost Get Lost (with Marjorie Hughes) - 78rpm Version,31,1932,0.0338,135.87
0.322,1932,0.987,"['Bing Crosby', 'Lenny Hayton & His Orchestra']",0.473,192640,0.154,0,6DaE48egpIqB7qTgUHxSG8,3.04E-06,5,0.114,-14.51,0,"Brother, Can You Spare a Dime? (with Lenny Hayton & His Orchestra)",31,1932,0.119,84.676
0.438,1932,0.993,"['Artie Shaw', 'Peg LaCentra']",0.58,175973,0.237,0,73JKaB7cIDhwtLBHSCRZKc,0.398,7,0.246,-11.568,0,There's Frost On The Moon,30,1932,0.0589,161.662
0.953,1932,0.975,"['Tommy Dorsey', 'Cliff Weston', 'Edythe Wright']",0.83,202520,0.407,0,0wXU4MtaCktXgjztldCl40,0.0507,10,0.452,-12.396,1,Santa Claus is Comin' to Town,23,1932,0.197,113.939
0.873,1932,0.594,"['Tex Beneke', 'Ray Eberle', 'The Modernaires', 'Paula Kelly']",0.423,181453,0.417,0,2a8JpO3JP8atv9bNuVibHS,8.78E-05,3,0.311,-12.682,1,Sleigh Ride (with Paula Kelly),23,1932,0.0404,201.613
0.964,1932,0.923,"['Benny Goodman', 'Bunny Berigan']",0.614,154973,0.28,0,4zV9dHCtNmachpW19l5rNw,0.918,5,0.0944,-13.556,1,Jingle Bells,22,1932,0.0701,197.581
0.438,1932,0.964,"['Henry Hall', 'The BBC Dance Orchestra']",0.545,195027,0.14,0,1fkAMzPxjmv0WdSfeC06tG,0.0147,7,0.078,-18.971,0,Lullaby of the Leaves,23,1932,0.0438,117.278
0.847,1932,0.961,['Benny Goodman'],0.581,188600,0.219,0,49yTRhDp8tmOK6UUTdm9FM,0.0576,7,0.0811,-12.903,0,Santa Claus Came in the Spring,22,1932,0.0705,149.33
0.59,1932,0.989,['Red Norvo & His Orchestra'],0.655,175907,0.226,0,1Eyj71lVFUmMfFVQvyE99C,0.0176,10,0.0585,-12.041,1,I've Got My Love to Keep Me Warm,19,1932,0.0661,173.938
0.548,1932,0.987,"['Bing Crosby', 'Guy Lombardo And His Royal Canadians']",0.638,161200,0.04,0,25VXpv9BeDxq3VoYfoLTUN,0.000151,5,0.219,-21.643,1,You're Getting To Be A Habit With Me (with Guy Lombardo & his Royal Canadians),21,1932,0.0866,117.249
0.725,1932,0.913,"['Isham Jones & His Orchestra', 'Frank Sylvano']",0.646,178773,0.356,0,5Wqljytik0zxrbRmvvqEk6,0.0758,5,0.128,-12.533,0,It's Winter Again (feat. Frank Sylvano),19,1932,0.051,176.434
0.728,1932,0.885,"['Glenn Miller', 'Tex Beneke', 'The Modernaires', 'Ernie Caceres']",0.761,203867,0.211,0,6ehm13hqIfr4xR7MAKuLwq,4.53E-05,5,0.0483,-13.592,0,"Jingle Bells (feat. Tex Beneke, The Modernaires & Ernie Caceres)",19,1932,0.0559,86.161
0.0711,1932,0.993,['Claude Thornhill & His Orchestra'],0.286,176840,0.0484,0,1gdUFpmkvasZfPHCEBF44j,0.906,6,0.14,-19.938,1,Snowfall - 78rpm Version,17,1932,0.0334,138.504
0.511,1932,0.992,['Lina Termini'],0.43,194560,0.116,0,2yFBfAq96zHam9n6NR0OLt,0.932,3,0.189,-18.675,1,Ma L'Amore No,31,1932,0.0471,107.703
0.59,1932,0.722,['Les Elgart'],0.623,120893,0.782,0,26VPiy1V7zJGGbxJ0BQ99E,0.88,5,0.332,-4.51,1,Bandstand Boogie,18,1932,0.0642,109.045
0.74,1932,0.982,"['Bing Crosby', 'The Mills Brothers']",0.605,170945,0.233,0,4QbLZGSCO3rjsL8LazkfDA,0.0207,5,0.149,-14.853,1,Dinah,20,1932,0.0804,126.162
0.713,1932,0.989,['Russ Morgan and His Orchestra'],0.744,143253,0.205,0,0qDyIMp8fW8si4cKg94e78,0.0781,3,0.103,-12.891,1,I Want You for Christmas,18,1932,0.128,94.49
0.0934,1932,0.994,['Doris Day'],0.313,189600,0.0569,0,5uSGS7LADxmsdRJiZMu6QX,0.081,8,0.0985,-19.332,1,The Christmas Song,17,1932,0.0362,111.775
0.553,1932,0.937,"['Richard Himber and his Orchestra', 'Joey Nash']",0.609,177787,0.3,0,2n3o6sfPJ7zgn9HTjSUIAK,2.47E-06,11,0.119,-11.688,1,Winter Wonderland,16,1932,0.0417,125.427
0.842,1932,0.98,"['Art Lund', 'Peggy Lee', 'Benny Goodman']",0.753,182867,0.311,0,0NQWWRIcWqsKw9ln3MkgZy,0.0632,3,0.339,-12.77,1,Winter Weather,16,1932,0.0623,152.942
0.667,1932,0.761,['Patrick Hunt'],0.671,125000,0.474,0,5Utslt90lw6mcCkXRsPcYY,0.924,1,0.112,-15.082,1,Night And Day,13,1932,0.042,94.665
0.158,1932,0.865,['Tex Beneke And His Orchestra'],0.212,167827,0.176,0,1PQpxWHBSyYfP2Nnk784IR,1.95E-05,8,0.122,-14.327,1,Have Yourself A Merry Little Christmas,16,1932,0.03,150.348
0.72,1932,0.963,"['Henry Hall', 'The BBC Dance Orchestra']",0.572,151813,0.2,0,5bbJ3Y5UORez3F3p0tj62K,0.0969,7,0.102,-16.663,1,It's Just the Time for Dancing,17,1932,0.0342,116.302
0.782,1932,0.98,"['Bing Crosby', 'Isham Jones And His Orchestra']",0.673,183973,0.266,0,6aA7NZBylYudCGZKYvZ7vk,0.0963,2,0.125,-13.653,1,Sweet Georgia Brown (with Isham Jones & His Orchestra),16,1932,0.232,205.142
0.0463,1932,0.995,"['Harry James', 'Marion Morgan']",0.197,198093,0.127,0,0lAO6SQ7TyLmjhzEqdJe5e,0.885,2,0.107,-18.491,1,White Christmas (feat. Marion Morgan) - 78rpm Version,16,1932,0.0382,87.097
0.662,1932,0.962,"['Paul Whiteman & His Orchestra', 'Johnny Mercer', 'Jack Teagarden']",0.711,205773,0.279,0,4XCe0tC3QUIM3W6HInW02n,0.531,8,0.44,-16.719,1,Christmas Night In Harlem,13,1932,0.108,116.797
0.479,1932,0.949,"['Fred Astaire', 'Johnny Green & His Orchestra']",0.59,195373,0.159,0,0xKnnlfjQOE6pOHfRMWKmX,8.22E-05,7,0.156,-12.397,0,Isn't This a Lovely Day (with Johnny Green & His Orchestra),10,1932,0.0382,114.823
0.625,1932,0.899,['Bing Crosby'],0.422,188733,0.203,0,3RnXSZdtcIwWiUZWf1LLvS,0.0003,8,0.147,-14.473,1,Did You Ever See a Dream Walking?,12,1932,0.0578,90.238
0.772,1932,0.994,['Gilberto Mazzi'],0.554,179440,0.249,0,3HJBj0qOlYEjzk6hhjoEqF,0.724,3,0.19,-13.923,1,Mille Lire Al Mese,16,1932,0.143,95.324
0.378,1932,0.931,['Fred Astaire'],0.507,181533,0.197,0,5mCXQeADxXYQ83sh6cEcDY,0.00239,7,0.129,-11.732,1,They Can't Take That Away from Me - Alternate Take,9,1932,0.0351,63.425
0.432,1932,0.898,['Bing Crosby'],0.442,189428,0.216,0,3Nva3dNSoRBDTwYbhJU3wi,0.0414,8,0.454,-13.506,1,Blue Prelude,11,1932,0.0369,112.673
0.786,1932,0.987,['with Studio Orchestra'],0.589,171760,0.25,0,65QG9rELiBntWLCHl3VmSF,0.198,5,0.136,-15.511,1,Dinah,11,1932,0.071,126.192
0.735,1932,0.979,['Bing Crosby'],0.613,178701,0.19,0,1gg93Oteyr3Hl1G5hd3Y7E,0.000163,9,0.202,-15.82,0,My Honey's Lovin' Arms,10,1932,0.0735,97.043
0.167,1932,0.884,"['Bing Crosby', 'Lenny Hayton & His Orchestra']",0.243,186549,0.229,0,2kpthQMd6IJA8KKOFMS7Gv,0.364,8,0.641,-14.487,1,Temptation (with Lenny Hayton & His Orchestra),9,1932,0.0476,72.293
0.521,1932,0.964,"['Bing Crosby', 'Jimmie Grier & His Orchestra']",0.396,196116,0.224,0,2wKo8SA70MCzkNtQz9ir2O,0.447,10,0.158,-13.941,1,Thanks (with Jimmie Grier & His Orchestra),10,1932,0.0425,68.369
0.882,1932,0.933,"['Henry Hall', 'The BBC Dance Orchestra']",0.748,177827,0.273,0,6repYg5gZEeE622VbeMqwZ,0.0515,7,0.102,-15.025,1,Hummin' to Myself,11,1932,0.0767,93.054
0.251,1932,0.98,['Bing Crosby'],0.306,179862,0.16,0,0xdsQhOxu4cXyZt5hOlKwo,0.00737,8,0.208,-17.346,1,Paradise,9,1932,0.0422,90.2
0.811,1932,0.965,['Val Rosing'],0.716,176507,0.236,0,5Qd8fB6ggJOvvLD84QqFOK,1.69E-06,5,0.121,-13.021,1,Teddy Bears' Picnic,8,1/2/1932,0.0924,136.165
0.413,1932,0.985,['Lennie Hayton & His Orchestra'],0.5,192827,0.0846,0,5X7dZdSEZHxK8YbytDlGQT,0,0,0.361,-21.194,0,"Brother, Can You Spare A Dime?",9,1932,0.138,92.36
0.884,1932,0.962,"['Henry Hall', 'The BBC Dance Orchestra']",0.616,157347,0.368,0,263bVezzDIt63ITJgXpq6h,0.0949,3,0.118,-15.327,1,Let's Have Another Cup o' Coffee,9,1932,0.07,201.3
0.517,1932,0.969,"['Bing Crosby', 'Lenny Hayton & His Orchestra']",0.469,197277,0.172,0,2HYOOnbJu1cJ2wnbJVOskM,5.18E-05,2,0.37,-14.869,1,Beautiful Girl (with Lenny Hayton & His Orchestra),8,1932,0.0449,80.58
0.778,1932,0.507,['Fred Astaire'],0.732,150747,0.554,0,2JZ0SBkExfqC7wJFiYJKDO,0.112,0,0.245,-10.665,1,Shall We Dance,5,1932,0.414,122.048
0.778,1932,0.994,['Lilia Salvi'],0.818,177333,0.215,0,2TPOcAtWVO4krisUX0Lc4r,0.928,2,0.108,-16.267,1,La Bisbetica Domata,7,1932,0.347,107.543
0.315,1932,0.982,['With Orchestral Accompaniment'],0.329,191040,0.1,0,32E2rfAxG5QXGrhXEmjsRE,0.000375,5,0.374,-17.127,1,(I Don't Stand) A Ghost Of A Chance,9,1932,0.065,167.386
0.617,1932,0.884,['Fred Astaire'],0.587,190867,0.244,0,4zB7a4BnwbH9VrPtYiGHpA,1.83E-06,7,0.208,-11.734,0,Never Gonna Dance,6,1932,0.0527,119.293
0.374,1932,0.978,['Helen Crawford'],0.353,186800,0.115,0,0hVH7VS7B5f4Vbl7nQjJOP,0.196,11,0.371,-19.434,0,Can't We Talk It Over?,7,1932,0.0507,88.882
0.515,1932,0.99,['Bing Crosby'],0.865,186960,0.122,0,1IfsrGLilpCEpSoHxG6paH,0.0129,10,0.0852,-16.311,1,Young and Healthy,7,1932,0.206,93.868
0.295,1932,0.982,['Bing Crosby'],0.388,186270,0.142,0,1RCELqnEP7FIHxih4aCX3g,2.75E-05,0,0.347,-15.544,0,Here Lies Love,7,1932,0.0699,81.75
0.331,1932,0.383,['Leo Reisman & His Orchestra'],0.517,207080,0.221,0,4AfMOeHaHKBJ5xYZEmzIU9,0.00074,10,0.0977,-11.481,0,"Night and Day - From Musical Comedy ""Gay Divorce""",4,1932,0.038,76.066
0.828,1932,0.957,['Isham Jones And His Orchestra'],0.65,183933,0.164,0,5YUKVpF2HhEJkvag9GfiTE,0.0372,0,0.22,-19.651,1,Sweet Georgia Brown,8,1932,0.164,205.193
0.158,1932,0.985,"['Henry Hall', 'The BBC Dance Orchestra']",0.414,198827,0.0765,0,66KOdQY73YQJD1rmRjSTIX,0.35,7,0.103,-20.443,1,The Blue of the Night,7,1932,0.0428,102.935
0.307,1932,0.994,"['Bing Crosby', 'Frank Trumbauer', 'Lennie Hayton & His Orchestra']",0.496,184933,0.0961,0,6tw9qEGO3hsjQE36yJxsrF,0.051,6,0.116,-15.894,0,Love Me Tonight (feat. Frank Trumbauer with Lennie Hayton and His Orchestra),7,1932,0.0792,94.449
0.663,1932,0.919,"['Henry Hall', 'The BBC Dance Orchestra']",0.547,150760,0.234,0,25RJhMt9Q53M5mHNSqMAtJ,0.00446,10,0.236,-15.583,1,Never Hitch Your Wagon to a Star,7,1932,0.0452,96.14
0.219,1932,0.974,"['Bing Crosby', 'The Dorsey Brothers']",0.581,187867,0.0583,0,2bVsEM1pjQkU9j5HJwQjRr,0,9,0.183,-23.131,1,I've Got The World On A String (with The Dorsey Brothers),5,1932,0.125,112.949
0.669,1932,0.911,['Fred Astaire'],0.488,197947,0.148,0,2ufzmxjUroMJ39oPW7EyNN,1.70E-05,0,0.0689,-13.97,1,Cheek to Cheek,4,1932,0.0491,161.639
0.177,1932,0.955,"['Bing Crosby', 'Irving Aaronson and His Commanders']",0.383,187693,0.17,0,3JT5C0VFczYg9tLIID7cjH,0.0294,4,0.229,-15.373,1,Love in Bloom (with Irving Aaronson & His Commanders),5,1932,0.0435,80.442
0.661,1932,0.949,"['Henry Hall', 'The BBC Dance Orchestra']",0.592,169773,0.176,0,3zqlFU6sMOiROyPIBmXqG4,0.0635,0,0.0715,-15.828,1,You (Just Wonderful You),5,1932,0.0404,97.312
0.781,1932,0.959,"['Henry Hall', 'The BBC Dance Orchestra']",0.754,160280,0.244,0,5P8ltjLvANUrOfVbTbICbn,0.44,9,0.0868,-15.281,1,Maree,5,1932,0.0559,126.645
0.331,1932,0.976,"['Bing Crosby', 'Anson Weeks', 'His Orchestra']",0.479,185133,0.185,0,5pnoLRsS5NbgOORqb2i71f,0.00122,9,0.304,-14.009,1,Please (with Anson Weeks & His Orchestra),7,1932,0.0522,122.104
0.543,1932,0.989,['with Studio Orchestra'],0.553,190933,0.134,0,6jdWaRrNTTH1jenajrdK6m,1.52E-06,2,0.0807,-17.752,0,Shine,6,1932,0.289,169.972
0.641,1932,0.929,['Lennie Hayton & His Orchestra'],0.41,199893,0.124,0,7gdVcDoIIFQt4TZW94aZpw,6.80E-05,7,0.188,-19.547,1,Did You Ever See A Dream Walking?,5,1932,0.0547,79.115
0.957,1932,0.853,"['Henry Hall', 'The BBC Dance Orchestra']",0.675,157320,0.203,0,0DR40BQLY60amHsOgyUv46,0.448,7,0.136,-16.489,1,Rusticanella,4,1932,0.0354,116.729
0.445,1932,0.944,"['Henry Hall', 'The BBC Dance Orchestra']",0.484,184720,0.19,0,0tbBOdUJCTPzscQr9ZzCxl,0.0258,5,0.0971,-17.813,1,Good Evening,3,1932,0.03,98.782
0.931,1932,0.924,"['Henry Hall', 'The BBC Dance Orchestra']",0.89,158773,0.449,0,0u77v6LGoLLfkz9r1N8uvv,0.000474,7,0.0842,-14.208,1,The Sun Has Got His Hat On,6,1932,0.0813,117.628
0.528,1932,0.988,"['Henry Hall', 'The BBC Dance Orchestra']",0.72,164747,0.0897,0,1UMdHJY4CSJkhXvbnyRqwu,0.275,7,0.0989,-17.535,1,Songs That Are Old Live Forever,4,1932,0.0449,106.846
0.151,1932,0.99,['With Orchestral Accompaniment'],0.336,192693,0.0579,0,1dnNiSxYitONrWZ8hWNYKU,6.22E-06,2,0.37,-20.469,1,How Deep Is The Ocean (How High Is The Sky),5,1932,0.0507,79.473
0.32,1932,0.967,"['Henry Hall', 'The BBC Dance Orchestra']",0.213,169387,0.154,0,2wSP4BSRnGt1wtN6BFGppE,0.0768,0,0.168,-21.509,1,Soft Lights and Sweet Music,4,1932,0.041,178.354
0.209,1932,0.963,"['Henry Hall', 'The BBC Dance Orchestra']",0.359,199800,0.0519,0,2yXFyVowv2xyDLvEY2RzOz,0.0846,3,0.112,-21.198,1,Five Minutes to Twelve,4,1932,0.0382,119.032
0.85,1932,0.929,"['Henry Hall', 'The BBC Dance Orchestra']",0.482,163013,0.222,0,3BiFjivVXP9pcTAapGW3gX,0.0973,0,0.121,-17.044,1,Singing in the Moonlight,4,1932,0.0591,178.369
0.466,1932,0.984,"['Henry Hall', 'The BBC Dance Orchestra']",0.622,189827,0.0339,0,3GjpOQMgRVNNhKmmOrf91p,0.0527,10,0.107,-20.621,1,By the Sycamore Tree,4,1932,0.0495,119.086
0.272,1932,0.958,"['Henry Hall', 'The BBC Dance Orchestra']",0.32,180520,0.0838,0,4wP6Qydk6syapf1d4jDHVU,0.124,9,0.239,-20.335,0,Just Another Dream of You,3,1932,0.0383,83.678
0.247,1932,0.966,"['Henry Hall', 'The BBC Dance Orchestra']",0.32,176667,0.0175,0,4wzVSd4udvGw1N1HKCq4Jk,0.00169,8,0.0851,-28.308,1,Speak to Me of Love,4,1932,0.0373,97.822
0.43,1932,0.931,"['Bing Crosby', 'Nat W. Finston and his Paramount Orchestra']",0.478,185295,0.244,0,5JCuYYRGHs9O1ZJELfbzC0,0.00255,1,0.0978,-12.855,1,Love Thy Neighbor (with Nat W. Finston and His Paramount Orchestra),5,1932,0.0608,84.552
0.368,1932,0.989,['Anson Weeks & His Orchestra'],0.473,184267,0.15,0,5LKZoduyD8SpdPn8tlz5fx,0.000213,9,0.259,-18.97,1,Please,5,1932,0.0838,123.539
0.527,1932,0.979,['Fred Astaire'],0.517,187760,0.283,0,5LVxafOY3Fsp4e8FDeK8t2,4.30E-05,7,0.443,-11.983,1,A Fine Romance - Alternate Take,2,1932,0.0364,90.833
0.646,1932,0.945,"['Henry Hall', 'The BBC Dance Orchestra']",0.464,176680,0.113,0,5is1CZYHudwneoHULRwr2y,4.48E-05,8,0.0609,-17.329,1,I Lost My Heart in Heidelberg,4,1932,0.0595,205.77
0.162,1932,0.969,"['Bing Crosby', 'with Irving Aaronson & His Commanders']",0.36,188240,0.121,0,5pAMiWLClDLFky7uV3oCUV,0.0104,4,0.178,-17.585,1,Love In Bloom (with Irving Aaronson & His Commanders),4,1932,0.0425,105.031
0.763,1932,0.482,['Fred Astaire'],0.724,160707,0.569,0,61PhOSLvRJJ958amDolCr4,0.00491,4,0.323,-10.594,0,Nice Work If You Can Get It,2,1932,0.3,124.412
0.828,1932,0.968,"['Henry Hall', 'The BBC Dance Orchestra']",0.505,157720,0.298,0,6T0WQqjhKZDskkggPW2xLP,0.2,8,0.0918,-17.603,1,Bahama Mama,3,1932,0.0501,85.487
0.593,1932,0.965,"['Henry Hall', 'The BBC Dance Orchestra']",0.752,153893,0.312,0,6esCW6zga7pabxTdmsYX4q,0.353,0,0.115,-15.114,1,Here's to the Next Time,4,1932,0.0557,125.588
0.22,1932,0.971,['with Studio Orchestra'],0.347,183240,0.125,0,77lL4ebNTDt9JiO8f5uyDu,0.000111,8,0.173,-20.44,1,Paradise,5,1932,0.0531,96.336
0.179,1932,0.992,['Fred Astaire'],0.44,188520,0.14,0,7EKl9YevPze9sptAeZZ4ru,0.36,2,0.0872,-12.65,1,The Way You Look Tonight,3,1932,0.0311,75.778
0.502,1932,0.981,['Lennie Hayton & His Orchestra'],0.558,191733,0.0695,0,7eJjHOsV1M87uW3l20i5Iv,0,7,0.365,-24.523,1,Let's Put Out The Lights (And Go To Sleep),4,1932,0.181,115.08
0.336,1932,0.932,['Fred Astaire'],0.48,173067,0.125,0,0AhxgblXRtgFPkL7YpwDeW,0.00925,10,0.0956,-13.664,0,A Foggy Day,2,1932,0.0318,79.086
0.783,1932,0.961,"[""Anita O'Day"", 'Gene Krupa & His Orchestra', 'Roy Eldridge']",0.57,187507,0.523,0,0Tsn9PfXd72ag1EEBDPk5v,0.00568,8,0.0543,-5.531,1,Thanks For The Boogie Ride,1,1932,0.072,76.272
0.383,1932,0.971,['Val Rosing'],0.507,211413,0.23,0,1OVkcykugn5SHclMmXGV7v,0.269,8,0.178,-10.993,1,Try A Little Tenderness,3,1/2/1932,0.0403,99.908
0.904,1932,0.979,['Val Rosing'],0.515,151040,0.615,0,1dXkxB9stV4vvQWT6bcyNc,0.447,3,0.103,-8.404,1,Let's Have Another Cup of Coffee,2,1/2/1932,0.0538,205.195
0.752,1932,0.929,['Fred Astaire'],0.678,193160,0.259,0,2AXMHxsoOePPYBZGxeRCmR,3.34E-05,7,0.0992,-11.507,1,Let's Call The Whole Thing Off,2,1932,0.0496,89.344
0.575,1932,0.989,"['Jack Teagarden', 'Red Nichols & His Five Pennies']",0.672,205107,0.115,0,2iIjMMtAFt8Y8owJhF8glX,0.824,8,0.0844,-14.997,1,Smiles 30540-A,3,12/6/1932,0.046,127.198
0.227,1932,0.925,['Fred Astaire'],0.278,184907,0.176,0,36pFsaJ4sPs9agQc592DxS,7.04E-05,7,0.0941,-15.915,0,Something's Gotta Give - Daddy Long Legs,2,1932,0.0388,75.107
0.852,1932,0.954,"['Henry Hall', 'The BBC Dance Orchestra']",0.766,155653,0.212,0,3GZjZXCSgbwxZkXQcaH481,0.011,7,0.28,-17.086,1,"A Bungalow, a Piccolo, and You",2,1932,0.0625,125.651
0.343,1932,0.936,"['Henry Hall', 'The BBC Dance Orchestra']",0.32,163173,0.114,0,3UGlwltRHXsuBgddAnI61g,0.000683,5,0.288,-18.519,1,Little Romany,3,1932,0.0406,77.396
0.149,1932,0.986,['Lina Termini'],0.217,173587,0.144,0,3dnm8wzexC0eyPp4aTHzhc,0.529,2,0.37,-16.14,0,Una Romantica Avventura,6,1932,0.0399,88.688
0.328,1932,0.987,['Norma Bruni'],0.375,179667,0.129,0,4m2wW82F9eTNRNRg9OJfpy,0.704,7,0.332,-17.838,0,Amami Di PiÃ¹,12,1932,0.0464,62.45
0.931,1932,0.869,['Fletcher Henderson'],0.749,159907,0.635,0,5qZEpzQ94BThOARHadP7Bn,0.654,8,0.226,-3.702,1,Sing You Sinners,3,1932,0.0533,91.541
0.773,1932,0.947,"['Henry Hall', 'The BBC Dance Orchestra']",0.798,152520,0.328,0,5u6vJZb2dN6aRpo7wMRyHl,0.027,0,0.0498,-16.289,1,Downhearted,3,1932,0.0471,130.027
0.633,1932,0.966,['Fred Astaire'],0.733,165853,0.263,0,6SuR9LZSX2VeDNE04xlQWX,3.93E-05,9,0.0619,-12.091,0,They All Laughed,2,1932,0.0829,98.031
0.16,1932,0.972,['Lennie Hayton & His Orchestra'],0.329,186040,0.0856,0,6UJ33v2vgbK5WG46A6Tccx,0.118,8,0.571,-21.013,1,Temptation,4,1932,0.0368,67.608
0.696,1932,0.802,['Les Brown & His Orchestra'],0.587,155440,0.632,0,6ob47pMOYSdkNMQiz6mVzD,0.0653,8,0.0536,-5.164,1,Leap Frog,4,1932,0.0515,94.721
0.446,1932,0.846,"['Bing Crosby', 'Nat W. Finston and his Paramount Orchestra']",0.473,185133,0.143,0,6ydkZ3ebybLALBJtmtmI5i,0.00206,1,0.09,-19.032,1,Love Thy Neighbor (with Nat W. Finston and His Paramount Orchestra),4,1932,0.0684,127.936
0.557,1932,0.978,"['Henry Hall', 'The BBC Dance Orchestra']",0.685,162520,0.267,0,7djrJHxAVmCWAZccm9FgKM,0.106,1,0.154,-16.401,1,Tell Me Tonight,3,1932,0.0373,98.053
0.186,1932,0.94,['Fred Astaire'],0.29,148200,0.147,0,7r19CwZAs0nFOfMnUcZVyJ,0.199,7,0.389,-17.322,1,Let's Face The Music And Dance,2,1932,0.0367,86.488
0.799,1932,0.964,['Val Rosing'],0.557,178560,0.29,0,01FVbfgvTNZoqXkqhoGu3i,0.862,2,0.0992,-15.111,1,Dinah,1,1/2/1932,0.0904,182.48
0.821,1932,0.827,['TrÃ­o Los Chamas'],0.578,657450,0.438,0,01gBTmuq3AFoUgTYuETwK4,0,7,0.851,-11.342,1,Que Siga la Jarana,0,1/1/1932,0.145,139.109
0.871,1932,0.945,"['Francisco Canaro', 'AgustÃ­n Irusta']",0.567,193493,0.562,0,02tf4vrkTFIJSxvpJOcg8t,0.0699,5,0.716,-5.525,1,Dama EspaÃ±ola - Remasterizado,0,12/19/1932,0.0384,128.2
0.563,1932,0.496,['Tushar Dutta'],0.481,196667,0.407,0,03fMdMETyL37yr9mLbX0XV,0,3,0.105,-12.008,0,Jodi Chand Jaage,0,12/1/1932,0.0494,83.463
0.922,1932,0.994,"['Jack Teagarden', 'Red Nichols & His Five Pennies']",0.703,162040,0.334,0,05LiDwMstYbEYcxAxCmDez,0.00737,5,0.125,-12.897,1,"On Revival Day, Part 1 34627-B",0,12/6/1932,0.374,120.754
0.96,1932,0.991,"['Francisco Canaro', 'Ernesto Fama']",0.784,171493,0.385,0,05c4YHijFjC2VNiRlgepif,0.647,5,0.439,-9.675,1,Por Tu Amor - Remasterizado,0,12/26/1932,0.069,133.305
0.592,1932,0.978,"['Francisco Canaro', 'Felix Gutierrez']",0.316,178507,0.625,0,06sT0JbR2yp52oVfW0hmYY,0.435,4,0.848,-9.103,0,La Bordadora de San Telmo - Remasterizado,0,12/26/1932,0.142,181.182
0.321,1932,0.988,['Angurbala Devi'],0.59,187667,0.208,0,07gDfDbfUggje6J7UMnqf1,0.326,10,0.183,-12.16,0,Sakhi Saper Moni Buke Kore,0,12/1/1932,0.0469,109.703
0.604,1932,0.98,['Marcel Pagnol'],0.632,210840,0.141,0,08w5JMi9hDQQJmu7dngxIt,0,5,0.132,-19.868,0,"Sans Pierre Fresnay, ni Alida Rouffe - PrÃ©face inÃ©dite 1961",0,1932,0.955,84.42
0.737,1932,0.971,['Ignacio Corsini'],0.644,135067,0.21,0,0BBPYOqI1sbPOVJcVbruRx,0,11,0.109,-16.284,0,Los Jazmines de San Ignacio - Remasterizado,2,6/25/1932,0.0961,79.397
0.822,1932,0.989,['Ignacio Corsini'],0.618,136187,0.172,0,0BXILisffSrXG3Zf0Xynp5,0,4,0.562,-17.786,0,Quien Hubiera Dicho - Remasterizado,0,6/25/1932,0.149,110.647
0.433,1932,0.947,['Gilles & Julien'],0.653,197695,0.253,0,0CM9KqtrFPG6zv1hHZml3Q,0,2,0.143,-14.581,1,Dollar,0,1932,0.277,79.748
0.546,1932,0.994,['Val Rosing'],0.478,176160,0.152,0,0Cyy8X4HYaOIyC9TOE4Y7G,0.000979,7,0.0763,-12.668,1,A Street In Old Seville,0,1/2/1932,0.0733,198.816
0.533,1932,0.88,['Fred Buscaglione'],0.586,146627,0.566,0,0Dg9RljBGiHvmsgmKLDK58,0,0,0.165,-9.96,0,Che bambola,0,1932,0.177,140.228
0.484,1932,0.978,"['Jack Teagarden', 'Red Nichols & His Five Pennies']",0.62,194987,0.164,0,0Er8COsUgJiV9debRzlifn,0.91,7,0.136,-15.231,1,Peg O' My Heart 33304-A,0,12/6/1932,0.0479,106.694
0.86,1932,0.883,['Alibert'],0.703,182230,0.292,0,0G6QZaw7FEyamQ1VWZVCJC,0,7,0.0605,-14,1,Tout Le Pays L'a Su,0,1932,0.521,137.806
0.552,1932,0.996,['K Mullick'],0.406,189640,0.0346,0,0GTw8VXRc3N2L8nbfQIh8i,0.672,2,0.174,-23.362,1,Giri Gouri Amar Esechhilo,0,12/1/1932,0.0691,80.024
0.186,1932,0.989,['Giacomo Rondinella'],0.349,201427,0.142,0,0H4eCtqTmKRTJd7dKLGlO5,3.79E-05,0,0.273,-12.579,1,Malafemmena,0,1932,0.0548,84.898
0.789,1932,0.951,['Francisco Canaro'],0.639,174000,0.25,0,0JUfRvrt86213e8iWCY7wi,0.603,2,0.114,-11.073,1,He Visto Llorar a un Hombre - Instrumental (Remasterizado),0,12/26/1932,0.064,120.705
